Account Number,Card Number,Open to Buy,Credit Limit,Transaction Amount,Transaction Time,Transaction Date,Transaction Type,Currency Code,Merchant Category Code,Merchant Number,Transaction Country,Transaction City,Approval Code,Fraud Label
7229020965,9.06606E+15,90875.09599,72260.9178,4140.236623,2:18:06,5/16/2023,Cash Withdrawal,INR,5729,3DH1MWI4WU6W,IN,Bangalore,GN09P4,Not Fraud
8253902586,2.25046E+15,22181.19661,126187.3006,5370.113083,7:49:07,5/4/2024,Refund,INR,4078,NZM28XD7D3A8,IN,Ahmedabad,VUBTRE,Fraud
5790556389,4.58726E+15,24550.14754,114776.9683,2686.371218,20:57:49,9/24/2023,Refund,INR,4016,0A0OTV1Q3SJI,IN,Ahmedabad,SE8RQP,Not Fraud
9656487497,7.32502E+15,96198.85914,164770.6453,5770.882235,21:57:17,3/13/2023,Cash Withdrawal,INR,5539,NZVTSZR7AVSE,IN,Ahmedabad,1XYNXE,Not Fraud
1357569234,9.1522E+15,86068.72644,158293.3783,5320.108782,11:39:37,4/9/2024,Online Payment,INR,5845,LZIZMLOS6EI8,IN,Delhi,JTKI6F,Not Fraud
4407541113,3.13298E+15,21544.5076,87322.90603,7274.795306,4:51:42,2/23/2023,Cash Withdrawal,INR,4596,GXNE0OFUWB2Z,IN,Hyderabad,1XJMJ0,Not Fraud
2084149819,6.68069E+15,52084.43363,136616.2086,4394.171656,13:59:03,12/22/2024,Cash Withdrawal,INR,5955,UIUOWO7NHUH4,IN,Kolkata,5D8FRH,Not Fraud
4627197490,8.36951E+15,88651.40964,120063.2179,2524.431842,17:39:24,5/15/2023,Refund,INR,4572,W8TR7Q183AFE,IN,Mumbai,K0HX5U,Not Fraud
489063965,4.5691E+15,96660.499,169717.0602,6620.644628,17:45:25,4/25/2023,Online Payment,INR,5918,QHW1MAG2GAOO,IN,Chennai,CHLA1E,Not Fraud
5147598967,6.69442E+15,92446.66193,136553.852,8980.921918,14:08:38,5/27/2023,Online Payment,INR,5906,73JVMIFTN5KV,IN,Pune,K6R73S,Not Fraud
5577796679,5.23824E+15,44898.10363,146509.0212,8522.001621,18:06:53,8/7/2024,Online Payment,INR,5918,EFG9VISAQUDA,IN,Delhi,T3K4HK,Not Fraud
4237120317,9.36833E+15,54631.87815,82273.96028,4031.266147,18:34:21,10/23/2024,Refund,INR,5469,XNTDFXV8GI0O,IN,Pune,THOISZ,Not Fraud
3710117967,5.25858E+14,18562.78071,171475.3134,9543.861563,15:08:06,3/17/2024,Cash Withdrawal,INR,5202,CS3LTOEHKU99,IN,Chennai,47MEGW,Not Fraud
6759849106,4.02965E+15,93470.64402,107644.3588,739.3157546,18:52:18,2/26/2023,Refund,INR,4400,XMTP4IH3VL3Q,IN,Hyderabad,K97OOR,Not Fraud
3595721560,5.79887E+15,34040.46513,122628.32,2475.001566,1:53:28,6/13/2023,Cash Withdrawal,INR,4410,UBTWN5I32K11,IN,Pune,KY6181,Not Fraud
9881791616,4.35933E+15,72828.39036,56945.09915,3730.762807,9:59:37,5/5/2024,Refund,INR,4750,FN3MRNF1GOC8,IN,Chennai,HOUAYC,Not Fraud
6253366739,5.71644E+15,11707.98073,183813.9601,5717.631695,3:57:21,3/13/2023,Refund,INR,4388,X2IDM6MY0J48,IN,Pune,VJ0U70,Not Fraud
3286672465,1.17159E+15,29390.62173,165784.6418,5046.14802,12:43:38,2/14/2024,Online Payment,INR,4222,JP03UVD9K7C8,IN,Ahmedabad,NLNR6H,Not Fraud
8670178557,9.7933E+15,76983.70371,52015.68194,4080.815417,5:09:41,11/2/2023,Purchase,INR,5313,IW00VBC8AD3I,IN,Mumbai,9GMHHU,Not Fraud
326078593,1.3076E+15,62712.69806,132285.0191,8428.641811,7:39:33,10/21/2024,Cash Withdrawal,INR,5783,QNJR046NCQU3,IN,Chennai,5AKNPP,Not Fraud
1118697592,2.82629E+15,42967.95141,135465.4239,7388.720084,4:38:29,6/26/2024,Refund,INR,5785,GMZT4FBIZ6CB,IN,Kolkata,KVDSU9,Not Fraud
5380043436,3.90185E+15,17777.3783,166675.8362,2126.312086,16:53:34,6/20/2023,Refund,INR,4161,KGAMBA3EGM5F,IN,Kolkata,LI0QEF,Not Fraud
5069993205,7.96549E+14,24161.73242,175932.3678,8551.795613,22:33:00,11/25/2024,Refund,INR,5169,JMRVCKE42944,IN,Kolkata,S24P53,Not Fraud
337998907,9.28354E+15,67096.36788,96651.55066,9791.698042,19:41:29,6/23/2023,Purchase,INR,5318,XIUDMWO9NEKR,IN,Mumbai,PX5WYL,Not Fraud
3656627991,6.8302E+13,43340.94224,118224.0672,1505.719624,10:57:17,5/3/2023,Purchase,INR,4271,F24X9NFBFIQ4,IN,Delhi,WCNUIH,Not Fraud
4936153465,3.14047E+15,47790.85835,77372.51889,636.8435145,9:04:08,10/23/2024,Online Payment,INR,4297,GXKXXAOT908J,IN,Ahmedabad,P4KJPI,Not Fraud
619830091,8.87774E+15,71384.44767,177561.1994,5950.144948,9:05:39,6/1/2023,Online Payment,INR,5529,GOWHOMEW14BE,IN,Mumbai,J00YKG,Not Fraud
3436438861,2.40452E+15,62527.76105,65628.01284,3825.393556,21:34:55,2/28/2023,Purchase,INR,4113,C13OR39H99UW,IN,Bangalore,OXBH4S,Not Fraud
3222112643,8.26371E+15,74637.02259,183070.0056,4804.649195,12:36:25,10/5/2023,Refund,INR,5860,XHBEQZ1WASWL,IN,Mumbai,I5E2LU,Not Fraud
3740626307,3.07806E+15,19174.82389,166683.6017,5223.531959,17:15:05,9/18/2024,Purchase,INR,4536,MHOOEXFQ8BC5,IN,Kolkata,P6OGJ9,Not Fraud
6948512954,7.38555E+15,76268.45955,111294.3647,4236.339663,21:50:43,12/17/2024,Online Payment,INR,5982,BH1WKU695OFY,IN,Hyderabad,MKJ5X9,Fraud
5951139298,4.17023E+15,65681.24155,98044.32296,6878.984299,13:39:56,6/26/2023,Refund,INR,4311,JIOSWVM04F1C,IN,Mumbai,2GL3U3,Not Fraud
6542504092,4.1443E+15,38596.52455,148282.2381,1217.155551,21:04:16,6/6/2023,Refund,INR,4120,RRMU2EYGJ0SG,IN,Ahmedabad,C8Q1E7,Not Fraud
6931728826,7.79314E+15,37134.29022,113047.1755,9281.092794,7:03:54,6/23/2023,Purchase,INR,5656,V3Z5BEEQPTW8,IN,Pune,4U9X06,Not Fraud
3421885594,5.89346E+15,11085.79647,163856.2097,657.4083231,17:59:02,3/3/2024,Refund,INR,5424,DRW4X37EV1BE,IN,Mumbai,M0WXM5,Not Fraud
5833092664,8.10813E+15,23652.12237,195610.0485,4234.922847,18:57:13,12/14/2024,Refund,INR,5933,8OR94H4WO856,IN,Mumbai,2RG5YG,Not Fraud
4115214184,9.16422E+15,47281.56722,154824.4721,3290.944593,1:41:33,4/5/2024,Refund,INR,5480,7Q5Y5KL9QXPP,IN,Delhi,PXPDD6,Not Fraud
4976501131,9.66444E+15,33587.52308,125137.7573,2953.556288,20:30:40,8/17/2024,Refund,INR,4215,LLXAN7MR6WWT,IN,Ahmedabad,9RB2XX,Not Fraud
7211300690,1.7001E+15,34830.44463,110625.2307,782.7600053,4:18:54,10/21/2024,Refund,INR,5357,HB5XNMCSX25Q,IN,Chennai,13OWBY,Not Fraud
148149235,6.48858E+15,36730.17118,93240.80715,4985.167391,19:15:28,7/22/2023,Purchase,INR,5558,FKYDRO3N73IA,IN,Chennai,BHYFRB,Not Fraud
910569785,6.34503E+15,48843.70208,169122.0324,6153.61682,9:42:47,11/15/2023,Online Payment,INR,4579,LK2WHZZMJZFD,IN,Bangalore,8ORGC2,Not Fraud
1340207523,7.67775E+15,40722.78289,76406.80257,5606.66295,14:08:04,6/20/2024,Purchase,INR,4608,MAQESL96T59V,IN,Mumbai,6GNDIL,Not Fraud
5511017898,1.96647E+15,62611.34913,147973.9168,9715.071554,14:06:18,10/12/2023,Refund,INR,4007,NAOR6LCEB6EV,IN,Pune,0WCDOX,Not Fraud
6819260387,4.53655E+14,85066.61828,132799.3251,3023.683159,7:24:10,10/27/2023,Cash Withdrawal,INR,5431,73XAC9FOIRZU,IN,Chennai,FVX27T,Not Fraud
2761602216,2.01808E+15,10912.47519,189253.3578,3967.514561,17:14:35,4/22/2024,Purchase,INR,4339,VA318M1UHC00,IN,Bangalore,BNZH6P,Not Fraud
6305112613,2.39847E+15,10480.39204,93445.67462,8005.77226,21:37:53,4/27/2024,Purchase,INR,5335,NOGUVCR4Q5J1,IN,Chennai,HLP4ID,Not Fraud
9284833094,5.47226E+15,34872.36948,174103.6369,4995.643493,6:53:57,9/14/2024,Online Payment,INR,5024,HP4RB6OIM8J6,IN,Bangalore,7TFF6U,Not Fraud
2077979849,5.85557E+15,88008.60682,96202.62791,3933.014453,13:41:57,4/10/2024,Purchase,INR,4950,8B2HCIS55B5N,IN,Pune,Y855EQ,Not Fraud
3345230926,1.25348E+15,33444.32794,145911.7533,4482.738926,23:35:54,1/8/2023,Purchase,INR,5608,K5M3AGX1JMEL,IN,Chennai,U76RK1,Not Fraud
5455782204,8.47574E+15,30998.59582,102426.5244,3418.114522,21:54:10,4/14/2024,Refund,INR,5382,GNHVFDF4VX7Q,IN,Chennai,GUD16C,Not Fraud
563873713,6.75843E+14,85348.58504,152747.8642,5572.161004,17:56:11,2/29/2024,Online Payment,INR,4450,95P7LYBCK9B5,IN,Pune,T1QN2U,Not Fraud
7697357729,6.19036E+15,37655.83931,63662.04435,3575.668864,12:59:08,8/12/2024,Online Payment,INR,5687,Z6UM5OIKMIFW,IN,Hyderabad,W1VOGH,Not Fraud
5567118964,5.18523E+15,83064.95584,59425.72582,4029.56499,7:30:50,11/13/2024,Cash Withdrawal,INR,5741,DI1MVOKD6KM7,IN,Hyderabad,V4YJZ4,Not Fraud
5766645511,1.4683E+15,76364.79053,161952.0136,9620.347454,1:47:36,4/25/2024,Cash Withdrawal,INR,5490,P54SW3298SHO,IN,Ahmedabad,96DLSB,Not Fraud
3745922306,4.92201E+15,72733.67833,137185.7137,5474.770601,9:59:31,8/18/2024,Refund,INR,4557,DIK0EOJ6U0XY,IN,Delhi,R2HMRF,Not Fraud
7475154460,5.12931E+15,76621.37769,82775.78843,2999.128239,7:22:57,1/31/2024,Cash Withdrawal,INR,5972,FV9TPAB19BHO,IN,Ahmedabad,T02AQN,Not Fraud
2965396238,7.43794E+15,41472.04974,185139.2411,1191.293747,17:02:14,10/8/2023,Refund,INR,4492,ABB4G2RJHPO4,IN,Ahmedabad,60QROJ,Not Fraud
3418755482,1.29356E+15,69028.04218,51329.43129,1087.703131,4:33:46,6/17/2023,Refund,INR,5025,M72151PXTJ2L,IN,Hyderabad,4YO2J2,Not Fraud
7197372476,3.96204E+15,32093.98839,103968.3702,5693.558075,10:36:02,1/20/2024,Online Payment,INR,4250,GJ0UYE048NQQ,IN,Ahmedabad,VNVMT7,Not Fraud
1193439994,4.85905E+15,68759.81271,176296.9706,8435.219381,8:52:03,10/6/2023,Cash Withdrawal,INR,4717,ZEU1P946J0HR,IN,Kolkata,45CGD5,Not Fraud
5147358674,6.13688E+15,60507.75538,121236.6452,4184.717884,10:42:09,2/28/2024,Online Payment,INR,5744,8WNMTH50UZA1,IN,Mumbai,J53JYE,Not Fraud
552011949,4.31152E+15,75805.45297,139195.0095,9575.306532,15:32:33,3/7/2024,Online Payment,INR,4161,MMXRXMBDYKYL,IN,Mumbai,SMJ3ED,Not Fraud
8466141704,9.82257E+15,86985.76808,135520.3093,1701.176212,23:20:53,8/5/2023,Cash Withdrawal,INR,4772,ZTU7Z9QM435A,IN,Chennai,99V0X1,Not Fraud
964205178,3.48138E+15,78222.25076,144130.298,8918.560747,23:06:23,5/2/2024,Online Payment,INR,4339,IV5LE831I9M0,IN,Hyderabad,IZWW2D,Fraud
224659250,6.6414E+15,79387.46934,70062.44256,4376.021205,13:54:15,7/6/2023,Online Payment,INR,5410,M6Y1AQ7XZCT3,IN,Chennai,CP7HGY,Not Fraud
4857736850,8.04773E+15,16082.58421,112285.5582,3080.496189,5:38:52,9/24/2023,Refund,INR,4416,N3WGATRJYL2O,IN,Ahmedabad,TV8SNI,Not Fraud
4669255414,3.61327E+15,88601.11837,150211.5385,7330.088129,2:14:51,5/17/2024,Purchase,INR,5283,07AY4AXBOGCX,IN,Pune,OEAIVN,Not Fraud
5212971522,6.58625E+15,25904.43025,55793.00445,8288.255477,13:54:44,10/28/2023,Purchase,INR,4037,K5UDPY6JPCV7,IN,Kolkata,YWVF5A,Not Fraud
3551882230,4.84453E+15,58202.61524,111318.5958,4388.844095,7:42:15,9/30/2023,Online Payment,INR,4544,Z0JVZKWSLZMX,IN,Kolkata,VT5SJW,Not Fraud
9714130508,5.78296E+15,89807.91787,77589.8834,4938.876357,11:49:02,7/10/2024,Purchase,INR,4002,LB1SF5OG12HZ,IN,Pune,RQ93J0,Not Fraud
756915853,6.07431E+15,67183.15505,86041.46141,5908.114581,11:51:15,2/22/2023,Cash Withdrawal,INR,5522,25HNRJ3EZ6TS,IN,Mumbai,9LSE16,Not Fraud
4840873830,5.15132E+14,10724.00242,90563.15522,4545.533983,23:19:34,5/28/2024,Cash Withdrawal,INR,4935,0PMPICU6XVJT,IN,Ahmedabad,7AIUQ8,Not Fraud
1020500316,7.96233E+15,56593.44999,165258.9608,7163.845866,20:54:04,7/10/2023,Online Payment,INR,4343,NKN0B8UDOSFB,IN,Ahmedabad,7UGT8O,Not Fraud
5774477757,3.77198E+14,59334.60986,65451.46673,3997.119868,11:31:58,9/11/2024,Refund,INR,4814,2TGJ2H0EJJUL,IN,Ahmedabad,OPAYGU,Not Fraud
5273614278,3.02088E+15,38903.31846,87003.44265,3884.914043,22:13:14,8/21/2024,Cash Withdrawal,INR,4872,0V903AGT4BJF,IN,Ahmedabad,MEV92O,Not Fraud
3144274099,7.26365E+15,16854.96783,185456.4017,3723.765662,19:40:40,3/16/2023,Cash Withdrawal,INR,4909,VBO5FJ6JB7Q7,IN,Hyderabad,HBVEFT,Not Fraud
5913222153,4.35276E+15,52789.93229,120691.0628,1579.538686,3:58:22,4/22/2023,Refund,INR,5953,72T4ZS79UT8N,IN,Chennai,WFFXUH,Not Fraud
963218156,8.84686E+15,59252.5825,168479.0545,5648.826779,9:27:20,10/18/2024,Purchase,INR,4578,GXL0BPSDGPRW,IN,Hyderabad,FE74E0,Not Fraud
6375489958,4.47911E+15,79950.7399,169155.0344,3921.575739,15:27:41,10/4/2023,Cash Withdrawal,INR,4008,EF9HDICEFFIX,IN,Mumbai,AGHOLL,Not Fraud
5130676138,7.71474E+14,53935.67261,130809.5339,6061.70319,16:27:43,11/27/2024,Refund,INR,5610,UHD75R9YP613,IN,Hyderabad,Z8R9EH,Not Fraud
8280594773,2.98969E+15,14589.69185,147680.2162,6824.080705,12:00:57,8/20/2024,Cash Withdrawal,INR,4723,VEPSAZKDTP46,IN,Delhi,5FMQ8G,Not Fraud
749304527,7.55234E+15,79612.28461,134456.6446,9103.235006,3:36:48,2/28/2024,Cash Withdrawal,INR,4286,4HQ760B0KNNK,IN,Chennai,ZIJWX9,Not Fraud
3025196803,1.5707E+15,37660.46119,181994.9234,1402.822051,17:34:12,1/29/2023,Cash Withdrawal,INR,4769,JFFKJZEUKNFP,IN,Bangalore,8SWRUM,Fraud
3103894457,1.58013E+15,56734.62749,176601.5512,8537.240219,21:14:48,5/21/2024,Refund,INR,5855,MFCQ9EOETUK1,IN,Kolkata,Q52TVW,Not Fraud
2292081781,1.37688E+15,87383.44262,120372.6537,7524.59114,19:59:24,6/13/2023,Purchase,INR,4619,C30MBSY2QV5U,IN,Pune,L27DHQ,Not Fraud
3951688500,6.07891E+15,30497.95337,151169.6416,3991.649452,19:20:05,12/3/2024,Refund,INR,5318,W8P2JK6V35RA,IN,Delhi,0A3C7O,Not Fraud
4962122071,4.087E+15,85258.21351,86106.23541,4426.440339,5:27:41,8/4/2023,Purchase,INR,5203,784J5HLZ6KQT,IN,Mumbai,43L0YG,Fraud
8463990918,9.37993E+15,90903.32456,144539.7074,6716.347561,17:47:57,6/2/2024,Online Payment,INR,4816,SKWQGMTYWRM0,IN,Chennai,76J0Z8,Not Fraud
9243122143,2.15518E+15,45305.57447,192640.6832,4977.482188,18:54:55,10/3/2023,Online Payment,INR,5562,A101F75577ZM,IN,Kolkata,RXDEOB,Not Fraud
9669476407,4.16067E+15,32122.27599,145227.79,6802.827418,1:38:12,7/11/2024,Refund,INR,4668,VOHJVFR8HYPM,IN,Ahmedabad,P8Q11Q,Not Fraud
